ID;Assay;Allele X;Allele Y;Name;Type;Auto;Confidence;Final;Converted;Allele X;Allele Y;Comments
S30-A27;8110;;;;;;;;;;;
S30-A30;14022;;;;;;;;;;;
S30-A29;9774;;;;;;;;;;;
S30-A28;18854;;;;;;;;;;;
S30-A31;19098;;;;;;;;;;;
S30-A32;21761;;;;;;;;;;;
S30-A33;10554;;;;;;;;;;;
S30-A36;9307;;;;;;;;;;;
S30-A35;22530;;;;;;;;;;;
S30-A34;8737;;;;;;;;;;;
S30-A37;8442;;;;;;;;;;;
S30-A38;13213;;;;;;;;;;;
S30-A39;23116;;;;;;;;;;;
S30-A42;10923;;;;;;;;;;;
S30-A41;24053;;;;;;;;;;;
S30-A40;8929;;;;;;;;;;;
S30-A43;8465;;;;;;;;;;;
S30-A44;21420;;;;;;;;;;;
S30-A45;13702;;;;;;;;;;;
S30-A48;8938;;;;;;;;;;;
S30-A47;22710;;;;;;;;;;;
S30-A46;22740;;;;;;;;;;;
S30-A52;8691;;;;;;;;;;;
S30-A53;8544;;;;;;;;;;;
S30-A54;17991;;;;;;;;;;;
S30-A51;8521;;;;;;;;;;;
S30-A50;23387;;;;;;;;;;;
S30-A49;20531;;;;;;;;;;;
S30-A58;8790;;;;;;;;;;;
S30-A59;23555;;;;;;;;;;;
S30-A60;8452;;;;;;;;;;;
S30-A57;8385;;;;;;;;;;;
S30-A56;8327;;;;;;;;;;;
S30-A55;8455;;;;;;;;;;;
S30-A64;22196;;;;;;;;;;;
S30-A65;8620;;;;;;;;;;;
S30-A66;21175;;;;;;;;;;;
S30-A63;21785;;;;;;;;;;;
S30-A62;21646;;;;;;;;;;;
S30-A61;21227;;;;;;;;;;;
S30-A70;21091;;;;;;;;;;;
S30-A71;8182;;;;;;;;;;;
S30-A72;11686;;;;;;;;;;;
S30-A69;9156;;;;;;;;;;;
S30-A68;20763;;;;;;;;;;;
S30-A67;7858;;;;;;;;;;;
S30-A76;7634;;;;;;;;;;;
S30-A77;8022;;;;;;;;;;;
S30-A78;7656;;;;;;;;;;;
S30-A75;7689;;;;;;;;;;;
S30-A74;7784;;;;;;;;;;;
S30-A73;19845;;;;;;;;;;;
S30-A82;20275;;;;;;;;;;;
S30-A83;15258;;;;;;;;;;;
S30-A84;10174;;;;;;;;;;;
S30-A81;7624;;;;;;;;;;;
S30-A80;18954;;;;;;;;;;;
S30-A79;7829;;;;;;;;;;;
S30-A88;18747;;;;;;;;;;;
S30-A89;7510;;;;;;;;;;;
S30-A90;18087;;;;;;;;;;;
S30-A87;13540;;;;;;;;;;;
S30-A86;17433;;;;;;;;;;;
S30-A85;9531;;;;;;;;;;;
S30-A94;18947;;;;;;;;;;;
S30-A95;18250;;;;;;;;;;;
S30-A96;8789;;;;;;;;;;;
S30-A93;6655;;;;;;;;;;;
S30-A92;7458;;;;;;;;;;;
S30-A91;10099;;;;;;;;;;;
S72-A01;18715;;;;;;;;;;;
S72-A02;6767;;;;;;;;;;;
S72-A03;7218;;;;;;;;;;;
S72-A06;9368;;;;;;;;;;;
S72-A05;7391;;;;;;;;;;;
S72-A04;19358;;;;;;;;;;;
S72-A07;11196;;;;;;;;;;;
S72-A08;8353;;;;;;;;;;;
S72-A09;9974;;;;;;;;;;;
S72-A12;20649;;;;;;;;;;;
S72-A11;20818;;;;;;;;;;;
S72-A10;10886;;;;;;;;;;;
S72-A13;10273;;;;;;;;;;;
S72-A14;7895;;;;;;;;;;;
S72-A15;20749;;;;;;;;;;;
S72-A18;7985;;;;;;;;;;;
S72-A17;21549;;;;;;;;;;;
S72-A16;9113;;;;;;;;;;;
S72-A19;16069;;;;;;;;;;;
S72-A20;8400;;;;;;;;;;;
S72-A21;8699;;;;;;;;;;;
S72-A24;21314;;;;;;;;;;;
S72-A23;22714;;;;;;;;;;;
S72-A22;8360;;;;;;;;;;;
S72-A25;17797;;;;;;;;;;;
S72-A26;8225;;;;;;;;;;;
S72-A27;8569;;;;;;;;;;;
S72-A30;8333;;;;;;;;;;;
S72-A29;9624;;;;;;;;;;;
S72-A28;8460;;;;;;;;;;;
S72-A31;19313;;;;;;;;;;;
S72-A32;22441;;;;;;;;;;;
S72-A33;21896;;;;;;;;;;;
S72-A36;15985;;;;;;;;;;;
S72-A35;8712;;;;;;;;;;;
S72-A34;20019;;;;;;;;;;;
S72-A37;22576;;;;;;;;;;;
S72-A38;9300;;;;;;;;;;;
S72-A39;23316;;;;;;;;;;;
S72-A42;10839;;;;;;;;;;;
S72-A41;24440;;;;;;;;;;;
S72-A40;10461;;;;;;;;;;;
S72-A43;8611;;;;;;;;;;;
S72-A44;13327;;;;;;;;;;;
S72-A45;12425;;;;;;;;;;;
S72-A48;23997;;;;;;;;;;;
S72-A47;22820;;;;;;;;;;;
S72-A46;11270;;;;;;;;;;;
S72-A52;9148;;;;;;;;;;;
S72-A53;9252;;;;;;;;;;;
S72-A54;8774;;;;;;;;;;;
S72-A51;8650;;;;;;;;;;;
S72-A50;23611;;;;;;;;;;;
S72-A49;16345;;;;;;;;;;;
S72-A58;23575;;;;;;;;;;;
S72-A59;9688;;;;;;;;;;;
S72-A60;8567;;;;;;;;;;;
S72-A57;8420;;;;;;;;;;;
S72-A56;9069;;;;;;;;;;;
S72-A55;21467;;;;;;;;;;;
S72-A64;10853;;;;;;;;;;;
S72-A65;17405;;;;;;;;;;;
S72-A66;12916;;;;;;;;;;;
S72-A63;21709;;;;;;;;;;;
S72-A62;11848;;;;;;;;;;;
S72-A61;9039;;;;;;;;;;;
S72-A70;8330;;;;;;;;;;;
S72-A71;12541;;;;;;;;;;;
S72-A72;21277;;;;;;;;;;;
S72-A69;9291;;;;;;;;;;;
S72-A68;8084;;;;;;;;;;;
S72-A67;8131;;;;;;;;;;;
S72-A76;7810;;;;;;;;;;;
S72-A77;7804;;;;;;;;;;;
S72-A78;7812;;;;;;;;;;;
S72-A75;9188;;;;;;;;;;;
S72-A74;19644;;;;;;;;;;;
S72-A73;8326;;;;;;;;;;;
S72-A82;20207;;;;;;;;;;;
S72-A83;11527;;;;;;;;;;;
S72-A84;15979;;;;;;;;;;;
S72-A81;7519;;;;;;;;;;;
S72-A80;18927;;;;;;;;;;;
S72-A79;7694;;;;;;;;;;;
S72-A88;7952;;;;;;;;;;;
S72-A89;19210;;;;;;;;;;;
S72-A90;7523;;;;;;;;;;;
S72-A87;10053;;;;;;;;;;;
S72-A86;8121;;;;;;;;;;;
S72-A85;17008;;;;;;;;;;;
S72-A94;7243;;;;;;;;;;;
S72-A95;9942;;;;;;;;;;;
S72-A96;7562;;;;;;;;;;;
S72-A93;7690;;;;;;;;;;;
S72-A92;6630;;;;;;;;;;;
S72-A91;8295;;;;;;;;;;;
S21-A01;17048;;;;;;;;;;;
S21-A02;11815;;;;;;;;;;;
S21-A03;18257;;;;;;;;;;;
S21-A06;14108;;;;;;;;;;;
S21-A05;7905;;;;;;;;;;;
S21-A04;19771;;;;;;;;;;;
S21-A07;17329;;;;;;;;;;;
S21-A08;17036;;;;;;;;;;;
S21-A09;10797;;;;;;;;;;;
S21-A12;21030;;;;;;;;;;;
S21-A11;17689;;;;;;;;;;;
S21-A10;19474;;;;;;;;;;;
S21-A13;17124;;;;;;;;;;;
S21-A14;13397;;;;;;;;;;;
S21-A15;9686;;;;;;;;;;;
S21-A18;9057;;;;;;;;;;;
S21-A17;18558;;;;;;;;;;;
S21-A16;22561;;;;;;;;;;;
S21-A19;18314;;;;;;;;;;;
S21-A20;18602;;;;;;;;;;;
S21-A21;21540;;;;;;;;;;;
S21-A24;9134;;;;;;;;;;;
S21-A23;9305;;;;;;;;;;;
S21-A22;22036;;;;;;;;;;;
S21-A25;12417;;;;;;;;;;;
S21-A26;18315;;;;;;;;;;;
S21-A27;18068;;;;;;;;;;;
S21-A30;11567;;;;;;;;;;;
S21-A29;17923;;;;;;;;;;;
S21-A28;12998;;;;;;;;;;;
S21-A31;8851;;;;;;;;;;;
S21-A32;18890;;;;;;;;;;;
S21-A33;9857;;;;;;;;;;;
S21-A36;11970;;;;;;;;;;;
S21-A35;23178;;;;;;;;;;;
S21-A34;16598;;;;;;;;;;;
S21-A37;22829;;;;;;;;;;;
S21-A38;16939;;;;;;;;;;;
S21-A39;19700;;;;;;;;;;;
S21-A42;20344;;;;;;;;;;;
S21-A41;20402;;;;;;;;;;;
S21-A40;19178;;;;;;;;;;;
S21-A43;22704;;;;;;;;;;;
S21-A44;22582;;;;;;;;;;;
S21-A45;13678;;;;;;;;;;;
S21-A48;24390;;;;;;;;;;;
S21-A47;20736;;;;;;;;;;;
S21-A46;20143;;;;;;;;;;;
S21-A52;19974;;;;;;;;;;;
S21-A53;24451;;;;;;;;;;;
S21-A54;22344;;;;;;;;;;;
S21-A51;12074;;;;;;;;;;;
S21-A50;23803;;;;;;;;;;;
S21-A49;16674;;;;;;;;;;;
S21-A58;23997;;;;;;;;;;;
S21-A59;24215;;;;;;;;;;;
S21-A60;9979;;;;;;;;;;;
S21-A57;21340;;;;;;;;;;;
S21-A56;23388;;;;;;;;;;;
S21-A55;11371;;;;;;;;;;;
S21-A64;13478;;;;;;;;;;;
S21-A65;13986;;;;;;;;;;;
S21-A66;13904;;;;;;;;;;;
S21-A63;18601;;;;;;;;;;;
S21-A62;13432;;;;;;;;;;;
S21-A61;21655;;;;;;;;;;;
S21-A70;18420;;;;;;;;;;;
S21-A71;16303;;;;;;;;;;;
S21-A72;9086;;;;;;;;;;;
S21-A69;20841;;;;;;;;;;;
S21-A68;17723;;;;;;;;;;;
S21-A67;17071;;;;;;;;;;;
S21-A76;20739;;;;;;;;;;;
S21-A77;15686;;;;;;;;;;;
S21-A78;21464;;;;;;;;;;;
S21-A75;20551;;;;;;;;;;;
S21-A74;10435;;;;;;;;;;;
S21-A73;16455;;;;;;;;;;;
S21-A82;16706;;;;;;;;;;;
S21-A83;16944;;;;;;;;;;;
S21-A84;11401;;;;;;;;;;;
S21-A81;8086;;;;;;;;;;;
S21-A80;19142;;;;;;;;;;;
S21-A79;15796;;;;;;;;;;;
S21-A88;8772;;;;;;;;;;;
S21-A89;16641;;;;;;;;;;;
S21-A90;19426;;;;;;;;;;;
S21-A87;15984;;;;;;;;;;;
S21-A86;9842;;;;;;;;;;;
S21-A85;10770;;;;;;;;;;;
S21-A94;16097;;;;;;;;;;;
S21-A95;16462;;;;;;;;;;;
S21-A96;17698;;;;;;;;;;;
S21-A93;9151;;;;;;;;;;;
S21-A92;10294;;;;;;;;;;;
S21-A91;18094;;;;;;;;;;;
S75-A01;17016;;;;;;;;;;;
S75-A02;7019;;;;;;;;;;;
S75-A03;15092;;;;;;;;;;;
S75-A06;10264;;;;;;;;;;;
S75-A05;15251;;;;;;;;;;;
S75-A04;19847;;;;;;;;;;;
S75-A07;17502;;;;;;;;;;;
S75-A08;17107;;;;;;;;;;;
S75-A09;11090;;;;;;;;;;;
S75-A12;21088;;;;;;;;;;;
S75-A11;10930;;;;;;;;;;;
S75-A10;19824;;;;;;;;;;;
S75-A13;20662;;;;;;;;;;;
S75-A14;8057;;;;;;;;;;;
S75-A15;9446;;;;;;;;;;;
S75-A18;9215;;;;;;;;;;;
S75-A17;21712;;;;;;;;;;;
S75-A16;19035;;;;;;;;;;;
S75-A19;12432;;;;;;;;;;;
S75-A20;21329;;;;;;;;;;;
S75-A21;21571;;;;;;;;;;;
S75-A24;9246;;;;;;;;;;;
S75-A23;9355;;;;;;;;;;;
S75-A22;18887;;;;;;;;;;;
S75-A25;12564;;;;;;;;;;;
S75-A26;21788;;;;;;;;;;;
S75-A27;18164;;;;;;;;;;;
S75-A30;18411;;;;;;;;;;;
S75-A29;21260;;;;;;;;;;;
S75-A28;19031;;;;;;;;;;;
S75-A31;8908;;;;;;;;;;;
S75-A32;22615;;;;;;;;;;;
S75-A33;9960;;;;;;;;;;;
S75-A36;20163;;;;;;;;;;;
S75-A35;20252;;;;;;;;;;;
S75-A34;16614;;;;;;;;;;;
S75-A37;22926;;;;;;;;;;;
S75-A38;20295;;;;;;;;;;;
S75-A39;19575;;;;;;;;;;;
S75-A42;11916;;;;;;;;;;;
S75-A41;20342;;;;;;;;;;;
S75-A40;23713;;;;;;;;;;;
S75-A43;18873;;;;;;;;;;;
S75-A44;19655;;;;;;;;;;;
S75-A45;17229;;;;;;;;;;;
S75-A48;24366;;;;;;;;;;;
S75-A47;20634;;;;;;;;;;;
S75-A46;23280;;;;;;;;;;;
S75-A52;10065;;;;;;;;;;;
S75-A53;22873;;;;;;;;;;;
S75-A54;17672;;;;;;;;;;;
S75-A51;12025;;;;;;;;;;;
S75-A50;20190;;;;;;;;;;;
S75-A49;16570;;;;;;;;;;;
S75-A58;21481;;;;;;;;;;;
S75-A59;20029;;;;;;;;;;;
S75-A60;19985;;;;;;;;;;;
S75-A57;17256;;;;;;;;;;;
S75-A56;19105;;;;;;;;;;;
S75-A55;18574;;;;;;;;;;;
S75-A64;19750;;;;;;;;;;;
S75-A65;13818;;;;;;;;;;;
S75-A66;20201;;;;;;;;;;;
S75-A63;22331;;;;;;;;;;;
S75-A62;13827;;;;;;;;;;;
S75-A61;21701;;;;;;;;;;;
S75-A70;18225;;;;;;;;;;;
S75-A71;19801;;;;;;;;;;;
S75-A72;18774;;;;;;;;;;;
S75-A69;18090;;;;;;;;;;;
S75-A68;18294;;;;;;;;;;;
S75-A67;17558;;;;;;;;;;;
S75-A76;18148;;;;;;;;;;;
S75-A77;8699;;;;;;;;;;;
S75-A78;18451;;;;;;;;;;;
S75-A75;17441;;;;;;;;;;;
S75-A74;10452;;;;;;;;;;;
S75-A73;16514;;;;;;;;;;;
S75-A82;8494;;;;;;;;;;;
S75-A83;15537;;;;;;;;;;;
S75-A84;7507;;;;;;;;;;;
S75-A81;8149;;;;;;;;;;;
S75-A80;15949;;;;;;;;;;;
S75-A79;19531;;;;;;;;;;;
S75-A88;16041;;;;;;;;;;;
S75-A89;8894;;;;;;;;;;;
S75-A90;19481;;;;;;;;;;;
S75-A87;18674;;;;;;;;;;;
S75-A86;15352;;;;;;;;;;;
S75-A85;10751;;;;;;;;;;;
S75-A94;16294;;;;;;;;;;;
S75-A95;12324;;;;;;;;;;;
S75-A96;17782;;;;;;;;;;;
S75-A93;9179;;;;;;;;;;;
S75-A92;14920;;;;;;;;;;;
S75-A91;15376;;;;;;;;;;;
S20-A01;10564;;;;;;;;;;;
S20-A02;6962;;;;;;;;;;;
S20-A03;15044;;;;;;;;;;;
S20-A06;14476;;;;;;;;;;;
S20-A05;15005;;;;;;;;;;;
S20-A04;16601;;;;;;;;;;;
S20-A07;20013;;;;;;;;;;;
S20-A08;17128;;;;;;;;;;;
S20-A09;20276;;;;;;;;;;;
S20-A12;21151;;;;;;;;;;;
S20-A11;17708;;;;;;;;;;;
S20-A10;24408;;;;;;;;;;;
S20-A13;17451;;;;;;;;;;;
S20-A14;17803;;;;;;;;;;;
S20-A15;16834;;;;;;;;;;;
S20-A18;17867;;;;;;;;;;;
S20-A17;18601;;;;;;;;;;;
S20-A16;22550;;;;;;;;;;;
S20-A19;12283;;;;;;;;;;;
S20-A20;21288;;;;;;;;;;;
S20-A21;9501;;;;;;;;;;;
S20-A24;22305;;;;;;;;;;;
S20-A23;22834;;;;;;;;;;;
S20-A22;18792;;;;;;;;;;;
S20-A25;18737;;;;;;;;;;;
S20-A26;18497;;;;;;;;;;;
S20-A27;18290;;;;;;;;;;;
S20-A30;21238;;;;;;;;;;;
S20-A29;18201;;;;;;;;;;;
S20-A28;22948;;;;;;;;;;;
S20-A31;15861;;;;;;;;;;;
S20-A32;18971;;;;;;;;;;;
S20-A33;18102;;;;;;;;;;;
S20-A36;20393;;;;;;;;;;;
S20-A35;23407;;;;;;;;;;;
S20-A34;16603;;;;;;;;;;;
S20-A37;22917;;;;;;;;;;;
S20-A38;20228;;;;;;;;;;;
S20-A39;23149;;;;;;;;;;;
S20-A42;11820;;;;;;;;;;;
S20-A41;10941;;;;;;;;;;;
S20-A40;19226;;;;;;;;;;;
S20-A43;18620;;;;;;;;;;;
S20-A44;19639;;;;;;;;;;;
S20-A45;13606;;;;;;;;;;;
S20-A48;19658;;;;;;;;;;;
S20-A47;23446;;;;;;;;;;;
S20-A46;20253;;;;;;;;;;;
S20-A52;20252;;;;;;;;;;;
S20-A53;22906;;;;;;;;;;;
S20-A54;22402;;;;;;;;;;;
S20-A51;10518;;;;;;;;;;;
S20-A50;12237;;;;;;;;;;;
S20-A49;21047;;;;;;;;;;;
S20-A58;21452;;;;;;;;;;;
S20-A59;20101;;;;;;;;;;;
S20-A60;20212;;;;;;;;;;;
S20-A57;17077;;;;;;;;;;;
S20-A56;19136;;;;;;;;;;;
S20-A55;22531;;;;;;;;;;;
S20-A64;22713;;;;;;;;;;;
S20-A65;13850;;;;;;;;;;;
S20-A66;20243;;;;;;;;;;;
S20-A63;18306;;;;;;;;;;;
S20-A62;19243;;;;;;;;;;;
S20-A61;18635;;;;;;;;;;;
S20-A70;21876;;;;;;;;;;;
S20-A71;21844;;;;;;;;;;;
S20-A72;18897;;;;;;;;;;;
S20-A69;18109;;;;;;;;;;;
S20-A68;21659;;;;;;;;;;;
S20-A67;17167;;;;;;;;;;;
S20-A76;18170;;;;;;;;;;;
S20-A77;8696;;;;;;;;;;;
S20-A78;10915;;;;;;;;;;;
S20-A75;17169;;;;;;;;;;;
S20-A74;20724;;;;;;;;;;;
S20-A73;20419;;;;;;;;;;;
S20-A82;16597;;;;;;;;;;;
S20-A83;15707;;;;;;;;;;;
S20-A84;17151;;;;;;;;;;;
S20-A81;19187;;;;;;;;;;;
S20-A80;9968;;;;;;;;;;;
S20-A79;15679;;;;;;;;;;;
S20-A88;16172;;;;;;;;;;;
S20-A89;16637;;;;;;;;;;;
S20-A90;17084;;;;;;;;;;;
S20-A87;16096;;;;;;;;;;;
S20-A86;15395;;;;;;;;;;;
S20-A85;16037;;;;;;;;;;;
S20-A94;16426;;;;;;;;;;;
S20-A95;18758;;;;;;;;;;;
S20-A96;16039;;;;;;;;;;;
S20-A93;15233;;;;;;;;;;;
S20-A92;14666;;;;;;;;;;;
S20-A91;15410;;;;;;;;;;;
S74-A01;10408;;;;;;;;;;;
S74-A02;15777;;;;;;;;;;;
S74-A03;18419;;;;;;;;;;;
S74-A06;17770;;;;;;;;;;;
S74-A05;7968;;;;;;;;;;;
S74-A04;19737;;;;;;;;;;;
S74-A07;17389;;;;;;;;;;;
S74-A08;9292;;;;;;;;;;;
S74-A09;20341;;;;;;;;;;;
S74-A12;18219;;;;;;;;;;;
S74-A11;17771;;;;;;;;;;;
S74-A10;19765;;;;;;;;;;;
S74-A13;20800;;;;;;;;;;;
S74-A14;13823;;;;;;;;;;;
S74-A15;20942;;;;;;;;;;;
S74-A18;17920;;;;;;;;;;;
S74-A17;12615;;;;;;;;;;;
S74-A16;18742;;;;;;;;;;;
S74-A19;12153;;;;;;;;;;;
S74-A20;18577;;;;;;;;;;;
S74-A21;17774;;;;;;;;;;;
S74-A24;18614;;;;;;;;;;;
S74-A23;9667;;;;;;;;;;;
S74-A22;22442;;;;;;;;;;;
S74-A25;12800;;;;;;;;;;;
S74-A26;21847;;;;;;;;;;;
S74-A27;18273;;;;;;;;;;;
S74-A30;11403;;;;;;;;;;;
S74-A29;17973;;;;;;;;;;;
S74-A28;23070;;;;;;;;;;;
S74-A31;15970;;;;;;;;;;;
S74-A32;18725;;;;;;;;;;;
S74-A33;22771;;;;;;;;;;;
S74-A36;20422;;;;;;;;;;;
S74-A35;23510;;;;;;;;;;;
S74-A34;16816;;;;;;;;;;;
S74-A37;18874;;;;;;;;;;;
S74-A38;20245;;;;;;;;;;;
S74-A39;10823;;;;;;;;;;;
S74-A42;19978;;;;;;;;;;;
S74-A41;20157;;;;;;;;;;;
S74-A40;19125;;;;;;;;;;;
S74-A43;10412;;;;;;;;;;;
S74-A44;13958;;;;;;;;;;;
S74-A45;20415;;;;;;;;;;;
S74-A48;19557;;;;;;;;;;;
S74-A47;20641;;;;;;;;;;;
S74-A46;20247;;;;;;;;;;;
S74-A52;20254;;;;;;;;;;;
S74-A53;22762;;;;;;;;;;;
S74-A54;21952;;;;;;;;;;;
S74-A51;10510;;;;;;;;;;;
S74-A50;23596;;;;;;;;;;;
S74-A49;21251;;;;;;;;;;;
S74-A58;21406;;;;;;;;;;;
S74-A59;24267;;;;;;;;;;;
S74-A60;20032;;;;;;;;;;;
S74-A57;9006;;;;;;;;;;;
S74-A56;18948;;;;;;;;;;;
S74-A55;22592;;;;;;;;;;;
S74-A64;19716;;;;;;;;;;;
S74-A65;9136;;;;;;;;;;;
S74-A66;20009;;;;;;;;;;;
S74-A63;22284;;;;;;;;;;;
S74-A62;13313;;;;;;;;;;;
S74-A61;18395;;;;;;;;;;;
S74-A70;9361;;;;;;;;;;;
S74-A71;19699;;;;;;;;;;;
S74-A72;8973;;;;;;;;;;;
S74-A69;10487;;;;;;;;;;;
S74-A68;21692;;;;;;;;;;;
S74-A67;20746;;;;;;;;;;;
S74-A76;18216;;;;;;;;;;;
S74-A77;20992;;;;;;;;;;;
S74-A78;21483;;;;;;;;;;;
S74-A75;17389;;;;;;;;;;;
S74-A74;16928;;;;;;;;;;;
S74-A73;20266;;;;;;;;;;;
S74-A82;8433;;;;;;;;;;;
S74-A83;12284;;;;;;;;;;;
S74-A84;17182;;;;;;;;;;;
S74-A81;16151;;;;;;;;;;;
S74-A80;19190;;;;;;;;;;;
S74-A79;8326;;;;;;;;;;;
S74-A88;16022;;;;;;;;;;;
S74-A89;16559;;;;;;;;;;;
S74-A90;16803;;;;;;;;;;;
S74-A87;15998;;;;;;;;;;;
S74-A86;15358;;;;;;;;;;;
S74-A85;18556;;;;;;;;;;;
S74-A94;16378;;;;;;;;;;;
S74-A95;11965;;;;;;;;;;;
S74-A96;16727;;;;;;;;;;;
S74-A93;18258;;;;;;;;;;;
S74-A92;14047;;;;;;;;;;;
S74-A91;10966;;;;;;;;;;;
S19-A01;10412;;;;;;;;;;;
S19-A02;6938;;;;;;;;;;;
S19-A03;8317;;;;;;;;;;;
S19-A06;9978;;;;;;;;;;;
S19-A05;18925;;;;;;;;;;;
S19-A04;8678;;;;;;;;;;;
S19-A07;17088;;;;;;;;;;;
S19-A08;9170;;;;;;;;;;;
S19-A09;20131;;;;;;;;;;;
S19-A12;20943;;;;;;;;;;;
S19-A11;17928;;;;;;;;;;;
S19-A10;19397;;;;;;;;;;;
S19-A13;17267;;;;;;;;;;;
S19-A14;17788;;;;;;;;;;;
S19-A15;9489;;;;;;;;;;;
S19-A18;8889;;;;;;;;;;;
S19-A17;18480;;;;;;;;;;;
S19-A16;18964;;;;;;;;;;;
S19-A19;18105;;;;;;;;;;;
S19-A20;18444;;;;;;;;;;;
S19-A21;17632;;;;;;;;;;;
S19-A24;18811;;;;;;;;;;;
S19-A23;22904;;;;;;;;;;;
S19-A22;22397;;;;;;;;;;;
S19-A25;18522;;;;;;;;;;;
S19-A26;11224;;;;;;;;;;;
S19-A27;17716;;;;;;;;;;;
S19-A30;18182;;;;;;;;;;;
S19-A29;11307;;;;;;;;;;;
S19-A28;22913;;;;;;;;;;;
S19-A31;20201;;;;;;;;;;;
S19-A32;10981;;;;;;;;;;;
S19-A33;9746;;;;;;;;;;;
S19-A36;23853;;;;;;;;;;;
S19-A35;23448;;;;;;;;;;;
S19-A34;21504;;;;;;;;;;;
S19-A37;18159;;;;;;;;;;;
S19-A38;20006;;;;;;;;;;;
S19-A39;23196;;;;;;;;;;;
S19-A42;11888;;;;;;;;;;;
S19-A41;10656;;;;;;;;;;;
S19-A40;23368;;;;;;;;;;;
S19-A43;18811;;;;;;;;;;;
S19-A44;22512;;;;;;;;;;;
S19-A45;13629;;;;;;;;;;;
S19-A48;19293;;;;;;;;;;;
S19-A47;23267;;;;;;;;;;;
S19-A46;20221;;;;;;;;;;;
S19-A52;9832;;;;;;;;;;;
S19-A53;22218;;;;;;;;;;;
S19-A54;15615;;;;;;;;;;;
S19-A51;10377;;;;;;;;;;;
S19-A50;11927;;;;;;;;;;;
S19-A49;18931;;;;;;;;;;;
S19-A58;21138;;;;;;;;;;;
S19-A59;19436;;;;;;;;;;;
S19-A60;19791;;;;;;;;;;;
S19-A57;8865;;;;;;;;;;;
S19-A56;18925;;;;;;;;;;;
S19-A55;22424;;;;;;;;;;;
S19-A64;22615;;;;;;;;;;;
S19-A65;17862;;;;;;;;;;;
S19-A66;19709;;;;;;;;;;;
S19-A63;18198;;;;;;;;;;;
S19-A62;13224;;;;;;;;;;;
S19-A61;11379;;;;;;;;;;;
S19-A70;21762;;;;;;;;;;;
S19-A71;21710;;;;;;;;;;;
S19-A72;8917;;;;;;;;;;;
S19-A69;17828;;;;;;;;;;;
S19-A68;21720;;;;;;;;;;;
S19-A67;17228;;;;;;;;;;;
S19-A76;18245;;;;;;;;;;;
S19-A77;8894;;;;;;;;;;;
S19-A78;18415;;;;;;;;;;;
S19-A75;11349;;;;;;;;;;;
S19-A74;20669;;;;;;;;;;;
S19-A73;16457;;;;;;;;;;;
S19-A82;8266;;;;;;;;;;;
S19-A83;16745;;;;;;;;;;;
S19-A84;17197;;;;;;;;;;;
S19-A81;19284;;;;;;;;;;;
S19-A80;15828;;;;;;;;;;;
S19-A79;15353;;;;;;;;;;;
S19-A88;16180;;;;;;;;;;;
S19-A89;8495;;;;;;;;;;;
S19-A90;10345;;;;;;;;;;;
S19-A87;16026;;;;;;;;;;;
S19-A86;9819;;;;;;;;;;;
S19-A85;15677;;;;;;;;;;;
S19-A94;16522;;;;;;;;;;;
S19-A95;16345;;;;;;;;;;;
S19-A96;16280;;;;;;;;;;;
S19-A93;9203;;;;;;;;;;;
S19-A92;17235;;;;;;;;;;;
S19-A91;15428;;;;;;;;;;;
S73-A01;16889;;;;;;;;;;;
S73-A02;11472;;;;;;;;;;;
S73-A03;18311;;;;;;;;;;;
S73-A06;14349;;;;;;;;;;;
S73-A05;18869;;;;;;;;;;;
S73-A04;8741;;;;;;;;;;;
S73-A07;17009;;;;;;;;;;;
S73-A08;17064;;;;;;;;;;;
S73-A09;17331;;;;;;;;;;;
S73-A12;10775;;;;;;;;;;;
S73-A11;20560;;;;;;;;;;;
S73-A10;19549;;;;;;;;;;;
S73-A13;12345;;;;;;;;;;;
S73-A14;13670;;;;;;;;;;;
S73-A15;9541;;;;;;;;;;;
S73-A18;17596;;;;;;;;;;;
S73-A17;18383;;;;;;;;;;;
S73-A16;10311;;;;;;;;;;;
S73-A19;18119;;;;;;;;;;;
S73-A20;18371;;;;;;;;;;;
S73-A21;18022;;;;;;;;;;;
S73-A24;22506;;;;;;;;;;;
S73-A23;23109;;;;;;;;;;;
S73-A22;19064;;;;;;;;;;;
S73-A25;12491;;;;;;;;;;;
S73-A26;21668;;;;;;;;;;;
S73-A27;9748;;;;;;;;;;;
S73-A30;18140;;;;;;;;;;;
S73-A29;11599;;;;;;;;;;;
S73-A28;22882;;;;;;;;;;;
S73-A31;20168;;;;;;;;;;;
S73-A32;11184;;;;;;;;;;;
S73-A33;17977;;;;;;;;;;;
S73-A36;20401;;;;;;;;;;;
S73-A35;23353;;;;;;;;;;;
S73-A34;16385;;;;;;;;;;;
S73-A37;18948;;;;;;;;;;;
S73-A38;20211;;;;;;;;;;;
S73-A39;19398;;;;;;;;;;;
S73-A42;20151;;;;;;;;;;;
S73-A41;24343;;;;;;;;;;;
S73-A40;19403;;;;;;;;;;;
S73-A43;18723;;;;;;;;;;;
S73-A44;19901;;;;;;;;;;;
S73-A45;20392;;;;;;;;;;;
S73-A48;24127;;;;;;;;;;;
S73-A47;20369;;;;;;;;;;;
S73-A46;19987;;;;;;;;;;;
S73-A52;20029;;;;;;;;;;;
S73-A53;10205;;;;;;;;;;;
S73-A54;16191;;;;;;;;;;;
